anime_id,name,genre,type,episodes,members,genres_list
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,2378,"['Mecha', ' Military', ' Sci-Fi', ' Shounen', ' Space']"
22677,Appleseed Alpha,"Action, Adventure, Mecha, Military, Police, Sci-Fi",Movie,1,8048,"['Action', ' Adventure', ' Mecha', ' Military', ' Police', ' Sci-Fi']"
23361,Bakuman. 3rd Season Specials,Comedy,Special,2,6765,['Comedy']
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26,28097,"['Action', ' Drama', ' Historical', ' Samurai']"
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,Special,1,10441,['Shoujo']
4286,Bonobono (TV),Comedy,TV,48,418,['Comedy']
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,19762,"['Action', ' Fantasy', ' Military']"
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",Movie,1,3344,"['Adventure', ' Drama', ' Fantasy']"
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Comedy, School",ONA,6,31544,"['Comedy', ' School']"
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,1122,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']"
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",TV,24,9131,"['Adventure', ' Comedy', ' Police', ' Sci-Fi']"
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,3518,"['Comedy', ' Mecha', ' Sci-Fi']"
5983,Higepiyo,Comedy,TV,39,4427,['Comedy']
665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7,20337,"['Adventure', ' Drama', ' Fantasy', ' Horror', ' Shounen', ' Supernatural', ' Vampire']"
29927,Kaguya-hime,"Historical, Kids",Movie,1,470,"['Historical', ' Kids']"
32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12,83438,"['Ecchi', ' Shounen', ' Sports']"
4375,Kyoro-chan,"Adventure, Comedy, Fantasy",TV,91,1124,"['Adventure', ' Comedy', ' Fantasy']"
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,12409,"['Action', ' Comedy', ' Martial Arts', ' Parody', ' Shounen']"
5200,Offside (TV),"Action, Drama, Sports",TV,39,1232,"['Action', ' Drama', ' Sports']"
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,13885,"['Comedy', ' Drama', ' Historical', ' Magic', ' Mecha', ' Sci-Fi']"
10822,Ranma ½: Totteoki Talk Best of Memories,"Comedy, Martial Arts, Slice of Life",OVA,1,1996,"['Comedy', ' Martial Arts', ' Slice of Life']"
1601,Red Garden,"Drama, Mystery",TV,22,27169,"['Drama', ' Mystery']"
5691,Rekka no Honoo: Final Burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1,4083,"['Action', ' Adventure', ' Magic', ' Martial Arts', ' School', ' Sci-Fi', ' Super Power']"
5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",Special,2,4855,"['Comedy', ' Parody', ' School']"
1066,Shakugan no Shana Specials,"Comedy, Parody",Special,4,27261,"['Comedy', ' Parody']"
566,Tetsuwan Birdy,"Action, Comedy, Sci-Fi, Shounen",OVA,4,13855,"['Action', ' Comedy', ' Sci-Fi', ' Shounen']"
21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,106381,"['Action', ' Fantasy', ' Magic', ' Seinen', ' Supernatural']"
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",TV,12,22770,"['Comedy', ' Romance', ' School', ' Sci-Fi']"
29513,Aki no Kanade,"Music, School, Slice of Life",Movie,1,9611,"['Music', ' School', ' Slice of Life']"
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,49553,"['Action', ' Drama', ' Mecha', ' Military', ' Police', ' Sci-Fi', ' Shounen']"
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,78111,"['Action', ' Adventure', ' Drama', ' Shounen', ' Supernatural']"
2043,Cat&#039;s Eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73,7608,"['Action', ' Adventure', ' Comedy', ' Mystery', ' Romance']"
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,4838,"['Adventure', ' Comedy', ' Mecha', ' Military', ' Sci-Fi']"
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,1517,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']"
10155,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,97809,"['Action', ' Adventure', ' Fantasy', ' Magic']"
2517,Eikoku Koi Monogatari Emma: Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,3261,"['Drama', ' Historical', ' Romance', ' Seinen', ' Slice of Life']"
28211,Harmony,"Psychological, Sci-Fi",Movie,1,25245,"['Psychological', ' Sci-Fi']"
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,203618,"['Action', ' Comedy', ' Ecchi', ' Fantasy', ' Harem', ' Magic', ' School', ' Shounen']"
4156,Ichigo Mashimaro Episode 0,Comedy,Special,1,9610,['Comedy']
432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi, Space",OVA,6,10208,"['Action', ' Adventure', ' Sci-Fi', ' Space']"
31405,Joker Game,"Drama, Historical, Military",TV,12,102560,"['Drama', ' Historical', ' Military']"
9159,Kaibutsu Oujo (OVA),"Action, Comedy, Horror, Shounen, Supernatural",OVA,3,8690,"['Action', ' Comedy', ' Horror', ' Shounen', ' Supernatural']"
2176,Kiddy Grade: Ignition,"Action, Mecha, Sci-Fi, Super Power",Movie,1,3466,"['Action', ' Mecha', ' Sci-Fi', ' Super Power']"
20649,Kimi no Iru Machi OVA,"Drama, Romance, Slice of Life",OVA,2,9866,"['Drama', ' Romance', ' Slice of Life']"
21853,Love Live! School Idol Project Recap,"Music, School, Slice of Life",Special,1,4249,"['Music', ' School', ' Slice of Life']"
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",TV,24,16922,"['Comedy', ' Romance', ' School']"
4926,Marco: Haha wo Tazunete Sanzenri,"Adventure, Drama",Movie,1,1060,"['Adventure', ' Drama']"
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,110042,"['Action', ' Comedy', ' Ecchi', ' Martial Arts', ' School', ' Shounen', ' Super Power']"
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,198876,"['Comedy', ' Romance', ' Sci-Fi', ' Super Power', ' Supernatural']"
1135,Munto: Toki no Kabe wo Koete,"Action, Fantasy, Magic, Super Power",OVA,1,7843,"['Action', ' Fantasy', ' Magic', ' Super Power']"
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,1570,"['Action', ' Drama', ' Mecha', ' Sci-Fi', ' Shounen']"
11021,Muv-Luv Alternative: Total Eclipse,"Action, Mecha, Military, Sci-Fi",TV,24,55531,"['Action', ' Mecha', ' Military', ' Sci-Fi']"
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,44009,"['Adventure', ' Comedy', ' Ecchi', ' Fantasy', ' Harem', ' Magic', ' Romance', ' School', ' Supernatural']"
1619,Negima!? Haru Special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1,13563,"['Comedy', ' Ecchi', ' Fantasy', ' Harem', ' Magic', ' Romance', ' Shounen', ' Super Power']"
1944,Photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6,7935,"['Action', ' Adventure', ' Comedy', ' Drama', ' Ecchi', ' Mecha', ' Romance', ' Sci-Fi']"
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",Movie,1,2530,"['Fantasy', ' Magic', ' Shoujo']"
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",OVA,2,12239,"['Drama', ' Romance', ' Sci-Fi']"
6203,Sasameki Koto,"Comedy, Romance, School, Shoujo Ai",TV,13,34297,"['Comedy', ' Romance', ' School', ' Shoujo Ai']"
2117,Shin Captain Tsubasa,"Action, Shounen, Sports",OVA,13,4630,"['Action', ' Shounen', ' Sports']"
1101,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,10523,"['Action', ' Comedy', ' Sci-Fi', ' Shounen', ' Space']"
9733,The TV Show,Music,Music,1,2066,['Music']
1539,Touch: Cross Road - Kaze no Yukue,"Romance, Shounen, Sports",Special,1,1513,"['Romance', ' Shounen', ' Sports']"
19383,Yami Shibai,"Dementia, Horror, Supernatural",TV,13,33275,"['Dementia', ' Horror', ' Supernatural']"
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39,11015,"['Adventure', ' Samurai', ' Sci-Fi', ' Shounen']"
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,"Adventure, Fantasy, Game, Shounen",Special,1,9429,"['Adventure', ' Fantasy', ' Game', ' Shounen']"
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,689,"['Action', ' Adventure', ' Martial Arts', ' Mecha', ' School', ' Super Power']"
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",OVA,3,1659,"['Comedy', ' Fantasy', ' Magic']"
1079,Armitage III,"Action, Adventure, Mecha, Police, Romance, Sci-Fi",OVA,4,14930,"['Action', ' Adventure', ' Mecha', ' Police', ' Romance', ' Sci-Fi']"
19877,Battle Spirits: Sword Eyes Gekitouden,Shounen,TV,21,570,['Shounen']
9907,Bokura no Live Kimi to no Life,Music,Music,1,10426,['Music']
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",TV,12,121005,"['Action', ' Supernatural', ' Vampire']"
2669,Doraemon Movie 06: Nobita no Little Star Wars,"Fantasy, Space",Movie,1,1059,"['Fantasy', ' Space']"
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,"Adventure, Fantasy, Kids, Shounen",Movie,1,896,"['Adventure', ' Fantasy', ' Kids', ' Shounen']"
15159,Fantastic Children Special,Slice of Life,Special,1,873,['Slice of Life']
9367,Freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",TV,12,159273,"['Action', ' Drama', ' Ecchi', ' Harem', ' Martial Arts', ' Romance', ' Sci-Fi', ' Seinen']"
10115,Friends: Mononoke Shima no Naki,"Comedy, Fantasy, Kids",Movie,1,601,"['Comedy', ' Fantasy', ' Kids']"
30290,Fw:Hamatora,"Comedy, Mystery, Super Power",Movie,1,3718,"['Comedy', ' Mystery', ' Super Power']"
15811,Girls und Panzer Specials,"Military, School",Special,6,15228,"['Military', ' School']"
729,Hiatari Ryoukou!,"Comedy, Romance, School, Sports",TV,48,1527,"['Comedy', ' Romance', ' School', ' Sports']"
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,"Action, Drama, Martial Arts",TV,13,6659,"['Action', ' Drama', ' Martial Arts']"
1336,Kyoushoku Soukou Guyver II,"Action, Adventure, Drama, Horror, Sci-Fi",OVA,6,4876,"['Action', ' Adventure', ' Drama', ' Horror', ' Sci-Fi']"
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,2482,"['Action', ' Adventure', ' Comedy', ' Shounen']"
16890,Makai Ouji: Devils and Realist,"Comedy, Demons, Fantasy, Historical, Mystery, School, Shoujo, Supernatural",TV,12,59819,"['Comedy', ' Demons', ' Fantasy', ' Historical', ' Mystery', ' School', ' Shoujo', ' Supernatural']"
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"Comedy, Romance, Seinen, Slice of Life",OVA,1,21717,"['Comedy', ' Romance', ' Seinen', ' Slice of Life']"
24171,Mushibugyou OVA,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",OVA,3,3636,"['Action', ' Fantasy', ' Historical', ' Martial Arts', ' Samurai', ' Shounen', ' Super Power']"
3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,"Adventure, Kids",Movie,1,925,"['Adventure', ' Kids']"
4662,Neo Angelique Abyss: Second Age,"Adventure, Fantasy, Harem, Shoujo",TV,13,12975,"['Adventure', ' Fantasy', ' Harem', ' Shoujo']"
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,"Comedy, Fantasy, Shounen, Sports",Movie,1,20054,"['Comedy', ' Fantasy', ' Shounen', ' Sports']"
1564,Pokemon Advanced Generation,"Action, Adventure, Comedy, Fantasy, Kids",TV,192,67386,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Kids']"
592,PopoloCrois,"Adventure, Fantasy",TV,26,1065,"['Adventure', ' Fantasy']"
31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,"Music, School, Shoujo, Slice of Life",Movie,1,502,"['Music', ' School', ' Shoujo', ' Slice of Life']"
32094,Reikenzan: Hoshikuzu-tachi no Utage,"Comedy, Fantasy, Magic",TV,12,30153,"['Comedy', ' Fantasy', ' Magic']"
20047,Sakura Trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",TV,12,108011,"['Comedy', ' Romance', ' School', ' Seinen', ' Shoujo Ai', ' Slice of Life']"
478,Sousei no Aquarion,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",TV,26,46647,"['Action', ' Mecha', ' Romance', ' Sci-Fi', ' Super Power', ' Supernatural']"
2452,Space Adventure Cobra,"Action, Adventure, Sci-Fi, Space",Movie,1,3586,"['Action', ' Adventure', ' Sci-Fi', ' Space']"
8986,Supernatural The Animation,"Action, Demons, Horror, Supernatural",OVA,22,18528,"['Action', ' Demons', ' Horror', ' Supernatural']"
23587,The iDOLM@STER Cinderella Girls,"Comedy, Drama, Music",TV,13,33042,"['Comedy', ' Drama', ' Music']"
20035,Toaru Majutsu no Index: Endymion no Kiseki Special,"Action, Magic, Sci-Fi, Super Power",Special,1,11241,"['Action', ' Magic', ' Sci-Fi', ' Super Power']"
1555,Tokimeki Memorial: Only Love,"Comedy, Harem, Romance, School",TV,25,24691,"['Comedy', ' Harem', ' Romance', ' School']"
2331,Uchuu Densetsu Ulysses 31,"Action, Adventure, Sci-Fi, Space",TV,26,2297,"['Action', ' Adventure', ' Sci-Fi', ' Space']"
3446,Biohazard: Degeneration,"Action, Horror, Sci-Fi",Movie,1,20172,"['Action', ' Horror', ' Sci-Fi']"
568,Bubblegum Crisis Tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,20079,"['Adventure', ' Mecha', ' Sci-Fi', ' Shounen']"
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",TV,24,14955,"['Comedy', ' Fantasy', ' Slice of Life']"
2354,Devilman: Tanjou-hen,"Demons, Horror, Sci-Fi, Supernatural",OVA,1,7171,"['Demons', ' Horror', ' Sci-Fi', ' Supernatural']"
1796,Dirty Pair: The Movie,"Adventure, Comedy, Police, Sci-Fi",Movie,1,3227,"['Adventure', ' Comedy', ' Police', ' Sci-Fi']"
393,Escaflowne,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Movie,1,37379,"['Adventure', ' Drama', ' Fantasy', ' Mecha', ' Romance', ' Sci-Fi', ' Shoujo']"
6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",OVA,1,3284,"['Comedy', ' School', ' Seinen', ' Slice of Life']"
28539,Garo Movie: Divine Flame,"Action, Demons, Fantasy, Magic, Supernatural",Movie,1,7179,"['Action', ' Demons', ' Fantasy', ' Magic', ' Supernatural']"
3447,Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,8937,"['Comedy', ' Mecha', ' Sci-Fi']"
23619,Haiyore! Nyaruko-san W OVA,"Comedy, Ecchi, Parody",OVA,1,14585,"['Comedy', ' Ecchi', ' Parody']"
2998,Hi no Tori: Uchuu-hen,"Drama, Fantasy, Sci-Fi",OVA,1,1158,"['Drama', ' Fantasy', ' Sci-Fi']"
6909,Jungle Taitei: Yuuki ga Mirai wo Kaeru,Adventure,Special,1,1163,['Adventure']
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",TV,12,5827,"['Drama', ' Fantasy', ' Harem', ' Romance', ' Shoujo']"
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",TV,54,7112,"['Action', ' Comedy', ' Mecha', ' Sci-Fi', ' Shounen', ' Super Power']"
149,Loveless,"Action, Drama, Fantasy, Mystery, Romance, Shoujo, Shounen Ai, Supernatural",TV,12,85554,"['Action', ' Drama', ' Fantasy', ' Mystery', ' Romance', ' Shoujo', ' Shounen Ai', ' Supernatural']"
33299,Magic-Kyun! Renaissance,"Magic, Music, Romance, School",TV,13,12095,"['Magic', ' Music', ' Romance', ' School']"
2931,Mokke,"Mystery, Slice of Life, Supernatural",TV,24,8362,"['Mystery', ' Slice of Life', ' Supernatural']"
30016,Nanbaka,"Action, Comedy, Drama",TV,13,57325,"['Action', ' Comedy', ' Drama']"
350,Ojamajo Doremi,"Comedy, Magic",TV,51,19222,"['Comedy', ' Magic']"
6324,Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",TV,12,119572,"['Action', ' Comedy', ' Demons', ' Ecchi', ' Harem', ' Romance', ' Supernatural']"
5279,Sekirei: Hajimete no Otsukai,Comedy,Special,1,32430,['Comedy']
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Comedy,Special,3,3692,['Comedy']
7144,Uchuu Senkan Yamato: Fukkatsu-hen,"Action, Adventure, Drama, Military, Space",Movie,1,2005,"['Action', ' Adventure', ' Drama', ' Military', ' Space']"
3614,Yakushiji Ryouko no Kaiki Jikenbo,"Mystery, Police, Supernatural",TV,13,11002,"['Mystery', ' Police', ' Supernatural']"
754,Yuki no Joou,"Adventure, Drama, Fantasy",TV,36,2228,"['Adventure', ' Drama', ' Fantasy']"
26165,Yuri Kuma Arashi,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai",TV,12,48549,"['Drama', ' Fantasy', ' Psychological', ' School', ' Seinen', ' Shoujo Ai']"
3354,Zombie-Loan Specials,"Action, Shounen, Supernatural",Special,2,22182,"['Action', ' Shounen', ' Supernatural']"
493,Armitage III: Poly-Matrix,"Action, Adventure, Mecha, Military, Police, Romance, Sci-Fi",Movie,1,9186,"['Action', ' Adventure', ' Mecha', ' Military', ' Police', ' Romance', ' Sci-Fi']"
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12,192719,"['Comedy', ' Ecchi', ' Romance', ' School', ' Seinen']"
33080,Brotherhood: Final Fantasy XV,Action,ONA,5,29445,['Action']
5032,Cobra The Animation,"Action, Adventure, Sci-Fi, Space",TV,13,4361,"['Action', ' Adventure', ' Sci-Fi', ' Space']"
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",TV,66,3188,"['Comedy', ' Sci-Fi']"
2651,Doraemon: Doraemon Comes Back (Movie),"Comedy, Fantasy, Kids",Movie,1,672,"['Comedy', ' Fantasy', ' Kids']"
5197,Dragon League,"Adventure, Comedy, Fantasy, Shounen, Sports",TV,39,558,"['Adventure', ' Comedy', ' Fantasy', ' Shounen', ' Sports']"
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Action, Adventure, Comedy, Fantasy, Romance",OVA,1,23370,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Romance']"
26057,Fate/kaleid liner Prisma☆Illya 2wei! OVA,"Comedy, Ecchi, Fantasy, Magic",OVA,1,14351,"['Comedy', ' Ecchi', ' Fantasy', ' Magic']"
1829,Gedo Senki,"Adventure, Fantasy, Magic",Movie,1,59243,"['Adventure', ' Fantasy', ' Magic']"
6867,Halo Legends,"Action, Drama, Military, Sci-Fi",ONA,9,21190,"['Action', ' Drama', ' Military', ' Sci-Fi']"
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"Fantasy, Kids, Magic, Shoujo",Movie,1,1332,"['Fantasy', ' Kids', ' Magic', ' Shoujo']"
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,14550,"['Demons', ' Fantasy', ' Historical', ' Magic', ' Shoujo', ' Supernatural']"
8206,Hime Chen! Otogi Chikku Idol Lilpri,"Magic, Shoujo",TV,51,6118,"['Magic', ' Shoujo']"
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",OVA,1,3713,"['Action', ' Adventure', ' Drama', ' Martial Arts']"
606,Kazemakase Tsukikage Ran,"Adventure, Comedy, Historical, Martial Arts, Samurai",TV,13,7893,"['Adventure', ' Comedy', ' Historical', ' Martial Arts', ' Samurai']"
2077,Kindaichi Shounen no Jikenbo,"Mystery, School, Shounen",Movie,1,1641,"['Mystery', ' School', ' Shounen']"
2797,Koukou Tekken-den Tough,"Action, Martial Arts, Shounen",OVA,3,2398,"['Action', ' Martial Arts', ' Shounen']"
6379,Kyou no 5 no 2 (TV): Takarabako,"Comedy, Ecchi, School, Seinen",OVA,1,5553,"['Comedy', ' Ecchi', ' School', ' Seinen']"
7066,Mahoromatic: I&#039;m Home!,"Comedy, Ecchi, Romance, Sci-Fi",Special,2,5760,"['Comedy', ' Ecchi', ' Romance', ' Sci-Fi']"
604,Mahou no Stage Fancy Lala,"Comedy, Drama, Magic, Music, Romance, Shoujo",TV,26,5991,"['Comedy', ' Drama', ' Magic', ' Music', ' Romance', ' Shoujo']"
2044,Mahou no Tenshi Creamy Mami,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",TV,52,5112,"['Comedy', ' Fantasy', ' Magic', ' Romance', ' School', ' Sci-Fi', ' Shoujo']"
5030,Maria†Holic,"Comedy, Parody, School, Shoujo Ai",TV,12,104663,"['Comedy', ' Parody', ' School', ' Shoujo Ai']"
1110,Mermaid Melody Pichi Pichi Pitch Pure,"Adventure, Comedy, Magic, Romance, Shoujo",TV,39,19311,"['Adventure', ' Comedy', ' Magic', ' Romance', ' Shoujo']"
2279,Nagagutsu wo Haita Neko,"Adventure, Fantasy, Kids",Movie,1,1804,"['Adventure', ' Fantasy', ' Kids']"
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43,1941,"['Adventure', ' Mecha', ' Sci-Fi', ' Shounen', ' Space']"
1199,Nintama Rantarou,"Comedy, Shounen",TV,Unknown,2255,"['Comedy', ' Shounen']"
32603,Okusama ga Seitokaichou!+!,"Comedy, Ecchi, Romance, School, Shounen",TV,12,37570,"['Comedy', ' Ecchi', ' Romance', ' School', ' Shounen']"
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,36558,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Shounen', ' Super Power']"
1569,Otome wa Boku ni Koishiteru,"Comedy, Drama, Romance, School",TV,12,42190,"['Comedy', ' Drama', ' Romance', ' School']"
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,"Adventure, Comedy, Fantasy, Kids",Movie,1,5158,"['Adventure', ' Comedy', ' Fantasy', ' Kids']"
34514,Pokemon Generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18,295,"['Action', ' Adventure', ' Fantasy', ' Game', ' Kids']"
2369,Rental Magica,"Fantasy, Mystery, Supernatural",TV,24,39806,"['Fantasy', ' Mystery', ' Supernatural']"
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",TV,12,67877,"['Action', ' Comedy', ' Fantasy']"
938,Shin Getter Robo tai Neo Getter Robo,"Action, Mecha, Sci-Fi, Shounen",OVA,4,2339,"['Action', ' Mecha', ' Sci-Fi', ' Shounen']"
